label,Te_eV,n_lower,n_upper,Upsilon_interp,K_CCC_stored,K_And2002,pct_err
2S->3S,2.2229964825261948,2,3,2.015123214236951,2.1821496461188793e-08,2.313541098616964e-08,-5.679235721234022
2S->3S,2.329951810515372,2,3,2.054515703857261,2.2688449229378668e-08,2.395675478763649e-08,-5.294145928781491
2S->3S,2.442053094548651,2,3,2.094678254696419,2.3557624960203184e-08,2.476286059750406e-08,-4.86710989045569
2S->3S,2.5595479226995357,2,3,2.1356259202401673,2.4427491402200888e-08,2.555238283193432e-08,-4.40229561811194
2S->3S,2.6826957952797255,2,3,2.177374048246216,2.5296466325965916e-08,2.6324118532876943e-08,-3.9038428034259276
2S->3S,2.8117686979742302,2,3,2.219938286496803,2.616292693818184e-08,2.7077004490644003e-08,-3.3758444468183657
2S->3S,2.9470517025518106,2,3,2.263334588663699,2.7025220014568308e-08,2.781011334929495e-08,-2.822330584806987
2S->3S,3.088843596477481,2,3,2.319944640492416,2.7881672410086e-08,2.8675490651898663e-08,-2.768281287490726
2S->3S,3.237457542817644,2,3,2.3857374737948667,2.8730601625981614e-08,2.9624314756886154e-08,-3.016822965320398
2S->3S,3.393221771895328,2,3,2.4533961692555817,2.9570326149487545e-08,3.056510516342683e-08,-3.254623233325571
2S->3S,3.5564803062231287,2,3,2.5229736420846063,3.039917532996472e-08,3.1497008038772003e-08,-3.4855142668023475
2S->3S,3.72759372031494,2,3,2.5945243081491705,3.1215498611057435e-08,3.2419256842096674e-08,-3.713096314645159
2S->3S,3.906939937054617,2,3,2.6681041265318117,3.201767399775967e-08,3.3331169438620573e-08,-3.94074214311535
2S->3S,4.094915062380425,2,3,2.743770643295431,3.280411569595915e-08,3.4232144861254635e-08,-4.17160295121265
2S->3S,4.2919342601287775,2,3,2.8215830364895105,3.357328091620875e-08,3.512165979414716e-08,-4.408615330293808
2S->3S,4.498432668969445,2,3,2.901602162432694,3.432367588003616e-08,3.599926484578201e-08,-4.654508843233152
2S->3S,4.714866363457394,2,3,2.983890603307923,3.505386110378156e-08,3.686458067256666e-08,-4.911813821695166
2S->3S,4.941713361323834,2,3,3.0685127161073544,3.5762456060452615e-08,3.771729400726183e-08,-5.18286902139068
2S->3S,5.17947467923121,2,3,3.1496657444893827,3.644814333407188e-08,3.8485441684816386e-08,-5.29368577195849
2S->3S,5.428675439323859,2,3,3.230964488617977,3.7109672383987544e-08,3.921332315904091e-08,-5.364632746175069
2S->3S,5.689866029018296,2,3,3.3143617048807803,3.774586302985168e-08,3.9924265352865564e-08,-5.456336650807092
2S->3S,5.963623316594643,2,3,3.3999115587553215,3.835560875317459e-08,4.061829197854635e-08,-5.570601606209468
2S->3S,6.250551925273971,2,3,3.4876696138310685,3.8937879890575965e-08,4.129547281534591e-08,-5.709083257896097
2S->3S,6.551285568595508,2,3,3.577692867897316,3.949172676921688e-08,4.195591945844085e-08,-5.873289683628213
2S->3S,6.866488450043,2,3,3.6700397899625434,4.0016282808505365e-08,4.259978125118952e-08,-6.0645814762535055
2S->3S,7.196856730011519,2,3,3.7647703582293337,4.051076758592752e-08,4.322724141148993e-08,-6.28417113112466
2S->3S,7.543120063354617,2,3,3.8619460990494816,4.097448984040634e-08,4.3838513359496645e-08,-6.533121904942241
2S->3S,7.906043210907698,2,3,3.9616301268846144,4.1406850365249355e-08,4.4433837250950653e-08,-6.812346340032871
2S->3S,8.286427728546842,2,3,4.063887185298263,4.180734472549085e-08,4.501347671777157e-08,-7.12260466433805
2S->3S,8.685113737513525,2,3,4.168783689006023,4.2175565721908006e-08,4.5577715815339725e-08,-7.464503283173929
2S->3S,9.102981779915218,2,3,4.276387767011101,4.2511205516526434e-08,4.612685617401909e-08,-7.838493574875727
2S->3S,9.54095476349994,2,3,4.386769306853274,4.28140573320801e-08,4.666121435091326e-08,-8.244871189808345
2S->3S,10.0,2,3,4.5,4.308401664047328e-08,4.718111937656935e-08,-8.683776032093748
2S->3P,1.0,2,3,3.0500000000000003,1.7759544927401334e-08,1.8460356477523472e-08,-3.7963056183417443
2S->3P,1.0481131341546857,2,3,3.1224409278160503,1.9237803278441574e-08,2.0132768288614663e-08,-4.44531520625111
2S->3P,1.0985411419875581,2,3,3.1966024090822156,2.0766287088853582e-08,2.186943390621765e-08,-5.044240386352361
2S->3P,1.1513953993264474,2,3,3.2725253088766215,2.2342650501418843e-08,2.3665822753127402e-08,-5.5910680372762585
2S->3P,1.2067926406393286,2,3,3.350251462868926,2.3964726618438748e-08,2.5517107020164937e-08,-6.0836849588764785
2S->3P,1.264855216855296,2,3,3.4298237003729604,2.5630583227645034e-08,2.741822201712764e-08,-6.5198931876979564
2S->3P,1.3257113655901092,2,3,3.5112858679468943,2.733857066224111e-08,2.936392566594179e-08,-6.897425864450479
2S->3P,1.3894954943731377,2,3,3.59468285355393,2.9087361146729827e-08,3.134885615847991e-08,-7.213963406886048
2S->3P,1.4563484775012439,2,3,3.680060611296846,3.087597926382711e-08,3.336758695357544e-08,-7.4671497618779785
2S->3P,1.5264179671752334,2,3,3.7674661867400085,3.270382343908884e-08,3.541467844100224e-08,-7.654608544390551
2S->3P,1.599858719606058,2,3,3.8569477428328094,3.45706785704564e-08,3.7484725749656514e-08,-7.773958915057055
2S->3P,1.676832936811008,2,3,3.9485545864488185,3.6476720123977837e-08,3.95724023189534e-08,-7.822831098360872
2S->3P,1.7575106248547918,2,3,4.04233719555527,3.842251017148569e-08,4.167249898356975e-08,-7.798881495840792
2S->3P,1.842069969326716,2,3,4.138347247027845,4.040898596067157e-08,4.3779958440059026e-08,-7.699807399321301
2S->3P,1.93069772888325,2,3,4.236637645126105,4.243744168483584e-08,4.588990506826427e-08,-7.5233613542949325
2S->3P,2.023589647725157,2,3,4.337262550645234,4.450950416259249e-08,4.7997670170271785e-08,-7.26736526024081
2S->3P,2.120950887920191,2,3,4.440277410760168,4.662710315237132e-08,5.009881276487169e-08,-6.929724320602382
2S->3P,2.2229964825261948,2,3,4.545738989578568,4.879243701890765e-08,5.218913613656053e-08,-6.508440968949792
2S->3P,2.329951810515372,2,3,4.653705399419441,5.100793444552989e-08,5.426470038582737e-08,-6.001628898974021
2S->3P,2.442053094548651,2,3,4.76423613283469,5.3276212853177835e-08,5.6321831262852107e-08,-5.407527314693428
2S->3P,2.5595479226995357,2,3,4.877392095391181,5.560003415024e-08,5.8357125591016565e-08,-4.724515494644221
2S->3P,2.6826957952797255,2,3,4.993235639231445,5.798225840100687e-08,6.036745360108688e-08,-3.9511277315779636
2S->3P,2.8117686979742302,2,3,5.111830597431476,6.042579596809772e-08,6.2349958502895e-08,-3.0860686694890505
2S->3P,2.9470517025518106,2,3,5.233242319174563,6.293355865764626e-08,6.430205362014048e-08,-2.1282290151703354
2S->3P,3.088843596477481,2,3,5.396646243684353,6.550841037608649e-08,6.670481536987374e-08,-1.7935811487570397
2S->3P,3.237457542817644,2,3,5.589904124857857,6.815311779373147e-08,6.941127474189306e-08,-1.8126117879841197
2S->3P,3.393221771895328,2,3,5.79008271325381,7.08703015017557e-08,7.213449228187255e-08,-1.7525468609065786
2S->3P,3.5564803062231287,2,3,5.997429844500792,7.366238814383445e-08,7.487240170616015e-08,-1.6161009060113418
2S->3P,3.72759372031494,2,3,6.212202229403986,7.65315639993762e-08,7.762308450821974e-08,-1.4061802822689207
2S->3P,3.906939937054617,2,3,6.434665771771791,7.947973048975648e-08,8.03847694649786e-08,-1.1258836484147938
2S->3P,4.094915062380425,2,3,6.665095897624045,8.250846207014974e-08,8.315583113302285e-08,-0.7785011033532019
2S->3P,4.2919342601287775,2,3,6.903777896189444,8.561896695575327e-08,8.59347874680987e-08,-0.3675118326936899
2S->3P,4.498432668969445,2,3,7.151007273114318,8.88120511111878e-08,8.872029669399142e-08,0.10341987190694013
2S->3P,4.714866363457394,2,3,7.407090116320078,9.208808590499929e-08,9.151115353871915e-08,0.6304503265124328
2S->3P,4.941713361323834,2,3,7.672343474962301,9.54469797973712e-08,9.430628494737052e-08,1.2095639761838584
2S->3P,5.17947467923121,2,3,7.962191964199192,9.88881543887806e-08,9.728920443625651e-08,1.6435019299306797
2S->3P,5.428675439323859,2,3,8.268206139357972,1.0241052511113926e-07,1.0034893309115097e-07,2.0544234567154485
2S->3P,5.689866029018296,2,3,8.58598148227296,1.0601248679190051e-07,1.0342534506968845e-07,2.501458148840441
2S->3P,5.963623316594643,2,3,8.915970014707264,1.0969190426664566e-07,1.0651790997231835e-07,2.97977522761399
2S->3P,6.250551925273971,2,3,9.25864113116099,1.1344610815761771e-07,1.0962619900195097e-07,3.484485634313339
2S->3P,6.551285568595508,2,3,9.614482266564757,1.1727189587511617e-07,1.1274988058091084e-07,4.010660828115276
2S->3P,6.866488450043,2,3,9.983999589634903,1.2116553783590926e-07,1.1588871589175701e-07,4.5533526741990515
2S->3P,7.196856730011519,2,3,10.367718722876747,1.251227888279472e-07,1.1904255438597371e-07,5.10761422529582
2S->3P,7.543120063354617,2,3,10.76618549026,1.291389043837367e-07,1.2221132929891124e-07,5.668521179310315
2S->3P,7.906043210907698,2,3,11.179966693629874,1.3320866195602634e-07,1.253950532041346e-07,6.231193776975963
2S->3P,8.286427728546842,2,3,11.60965091895838,1.3732638661968347e-07,1.2859381363551154e-07,6.790818887231764
2S->3P,8.685113737513525,2,3,12.055849373582518,1.414859809542359e-07,1.3180776880095196e-07,7.342672014954887
2S->3P,9.102981779915218,2,3,12.519196755620468,1.4568095869472126e-07,1.3503714340768591e-07,7.882138957057894
2S->3P,9.54095476349994,2,3,13.00035215680238,1.4990448167721016e-07,1.3828222461532853e-07,8.404736830212457
2S->3P,10.0,2,3,13.5,1.5414939955316046e-07,1.4154335812970805e-07,8.906134198045823
2S->3D,1.0,2,3,3.08,1.780284995545837e-08,1.864193375435157e-08,-4.501055576905111
2S->3D,1.0481131341546857,2,3,3.1812334527222537,1.956050169807175e-08,2.0511848728694308e-08,-4.638036498834475
2S->3D,1.0985411419875581,2,3,3.2857942469867374,2.141066817321163e-08,2.2479636475822495e-08,-4.755273973227158
2S->3D,1.1513953993264474,2,3,3.393791745869006,2.3351611840174804e-08,2.4542781594661992e-08,-4.8534423447188395
2S->3D,1.2067926406393286,2,3,3.5053389069906307,2.5381229857150247e-08,2.6698326684717688e-08,-4.933256091743587
2S->3D,1.264855216855296,2,3,3.620552400664759,2.7497083886751796e-08,2.894291900055279e-08,-4.9954709605253615
2S->3D,1.3257113655901092,2,3,3.7395527319248685,2.9696430231262287e-08,3.1272859167208125e-08,-5.040885221006075
2S->3D,1.3894954943731377,2,3,3.8624643665643794,3.197624954674828e-08,3.36841509467156e-08,-5.070341249417332
2S->3D,1.4563484775012439,2,3,3.98941586131892,3.433327545717333e-08,3.6172551136222156e-08,-5.084727566276149
2S->3D,1.5264179671752334,2,3,4.1205399983274384,3.676402147744312e-08,3.8733618780086625e-08,-5.084981379679654
2S->3D,1.599858719606058,2,3,4.255973924012775,3.926480575684789e-08,4.136276298681078e-08,-5.072091607206852
2S->3D,1.676832936811008,2,3,4.395859292526961,4.183177326943028e-08,4.4055288752595185e-08,-5.0471022801636405
2S->3D,1.7575106248547918,2,3,4.540342413911282,4.4460915202100565e-08,4.680644030310449e-08,-5.011116175071217
2S->3D,1.842069969326716,2,3,4.689574407126066,4.714808542060347e-08,4.961144157078566e-08,-4.9652984718605016
2S->3D,1.93069772888325,2,3,4.84371135811025,4.9889014022808515e-08,5.2465533524554363e-08,-4.910880207746315
2S->3D,2.023589647725157,2,3,5.002914483036061,5.267931811304395e-08,5.536400816019723e-08,-4.849161280709769
2S->3D,2.120950887920191,2,3,5.167350296929539,5.551451004519968e-08,5.830223904232542e-08,-4.781512756485984
2S->3D,2.2229964825261948,2,3,5.337190787833285,5.839000348140447e-08,6.127570836152466e-08,-4.709378246750939
2S->3D,2.329951810515372,2,3,5.512613596693599,6.130111769331569e-08,6.428003053324663e-08,-4.634274152048212
2S->3D,2.442053094548651,2,3,5.693802203160138,6.424308059150639e-08,6.731097241807683e-08,-4.557788598737488
2S->3D,2.5595479226995357,2,3,5.880946117492435,6.721103100330552e-08,7.036447028665266e-08,-4.481578942469932
2S->3D,2.6826957952797255,2,3,6.0742410787740235,7.020002073014395e-08,7.343664368724782e-08,-4.407367758918845
2S->3D,2.8117686979742302,2,3,6.2738892596414395,7.32050169025765e-08,7.6523806400579e-08,-4.336937293251763
2S->3D,2.9470517025518106,2,3,6.480099477742274,7.622090511635943e-08,7.962247468551224e-08,-4.272122390805
2S->3D,3.088843596477481,2,3,6.69539775594969,7.924249377888067e-08,8.275792982746662e-08,-4.24785401944553
2S->3D,3.237457542817644,2,3,6.919306123901183,8.226452002522433e-08,8.591880069169898e-08,-4.253179324030887
2S->3D,3.393221771895328,2,3,7.150702464795605,8.528165748109318e-08,8.908547896492802e-08,-4.2698557924713665
2S->3D,3.5564803062231287,2,3,7.389837192404031,8.828852605992246e-08,9.225532822532782e-08,-4.299808197220534
2S->3D,3.72759372031494,2,3,7.636969094867639,9.127970388809606e-08,9.542591750018548e-08,-4.344955459381728
2S->3D,3.906939937054617,2,3,7.8923656147544925,9.424974135942843e-08,9.85950184481259e-08,-4.407197399109631
2S->3D,4.094915062380425,2,3,8.156303138482011,9.719317723192257e-08,1.0176060132835191e-07,-4.4884012444969645
2S->3D,4.2919342601287775,2,3,8.429067295418362,1.0010455659973551e-07,1.0492082993948648e-07,-4.590388145546287
2S->3D,4.498432668969445,2,3,8.710953266986413,1.0297845050417938e-07,1.0807405569844309e-07,-4.71491993275599
2S->3D,4.714866363457394,2,3,9.00226610610481,1.0580947689167791e-07,1.1121881101690191e-07,-4.863686345650597
2S->3D,4.941713361323834,2,3,9.303321067311822,1.0859232258533121e-07,1.1435380211977475e-07,-5.038292936170963
2S->3D,5.17947467923121,2,3,9.579992573693469,1.113217659107545e-07,1.1705694363946716e-07,-4.899476742171638
2S->3D,5.428675439323859,2,3,9.853124500594243,1.1399269960598823e-07,1.1958464926779012e-07,-4.676143381312803
2S->3D,5.689866029018296,2,3,10.134043599449345,1.1660015364856902e-07,1.2207305109943575e-07,-4.483297010745413
2S->3D,5.963623316594643,2,3,10.422971887683593,1.1913931764869484e-07,1.2452186126073888e-07,-4.322569191905523
2S->3D,6.250551925273971,2,3,10.720137712585482,1.216055624836365e-07,1.2693093225667015e-07,-4.1954862210143435
2S->3D,6.551285568595508,2,3,11.025775931775799,1.239944608826058e-07,1.2930024572854925e-07,-4.103460759914035
2S->3D,6.866488450043,2,3,11.340128098821483,1.2630180671048269e-07,1.3162990158621502e-07,-4.047784592653924
2S->3D,7.196856730011519,2,3,11.663442654141496,1.2852363274045842e-07,1.3392010755651273e-07,-4.0296225223512945
2S->3D,7.543120063354617,2,3,11.995975121355524,1.3065622674735911e-07,1.361711691800066e-07,-4.050007403077527
2S->3D,7.906043210907698,2,3,12.337988309230713,1.3269614579316624e-07,1.3838348027901514e-07,-4.109836285647561
2S->3D,8.286427728546842,2,3,12.689752519386065,1.346402286126054e-07,1.4055751391232202e-07,-4.2098676442212435
2S->3D,8.685113737513525,2,3,13.051545759918568,1.3648560603877642e-07,1.4269381382517955e-07,-4.350719642274803
2S->3D,9.102981779915218,2,3,13.423653965120007,1.382297094364207e-07,1.4479298639741065e-07,-4.532869391184358
2S->3D,9.54095476349994,2,3,13.806371221458015,1.398702771338406e-07,1.468556930874597e-07,-4.75665315164796
2S->3D,10.0,2,3,14.2,1.4140535886441088e-07,1.4888264336606326e-07,-5.022267426611782
2S->4S,1.0,2,4,0.388,1.0548265844319967e-09,1.2120837115079654e-09,-12.974114376994928
2S->4S,1.0481131341546857,2,4,0.39249813502582814,1.164279010644409e-09,1.3464588747164888e-09,-13.53029546561083
2S->4S,1.0985411419875581,2,4,0.3970484175225598,1.2789285785472485e-09,1.48771221026982e-09,-14.03387229608779
2S->4S,1.1513953993264474,2,4,0.4016514520426832,1.3985214512399798e-09,1.6353747523192912e-09,-14.483120810285566
2S->4S,1.2067926406393286,2,4,0.4063078501473428,1.5227904259445873e-09,1.7889179745607405e-09,-14.876453386941868
2S->4S,1.264855216855296,2,4,0.41101823048759195,1.65146014540557e-09,1.9477620604761107e-09,-15.21242871925088
2S->4S,1.3257113655901092,2,4,0.41578321888658715,1.7842516798503458e-09,2.1112846530721625e-09,-15.489762251904116
2S->4S,1.3894954943731377,2,4,0.4206034484227349,1.9208863669381894e-09,2.278829852157999e-09,-15.707337030048352
2S->4S,1.4563484775012439,2,4,0.4254795595138029,2.0610888397500096e-09,2.4497172438760813e-09,-15.86421474141897
2S->4S,1.5264179671752334,2,4,0.43041220000200636,2.2045892147616124e-09,2.6232507687864945e-09,-15.959646672230022
2S->4S,1.599858719606058,2,4,0.4354020252400805,2.3511244511474813e-09,2.7987272597684987e-09,-15.993084251376521
2S->4S,1.676832936811008,2,4,0.4404496981783509,2.5004389281799054e-09,2.9754445079251893e-09,-15.964188828932679
2S->4S,1.7575106248547918,2,4,0.44555588945281344,2.6522843177140956e-09,3.1527087422940466e-09,-15.87284032510471
2S->4S,1.842069969326716,2,4,0.45072127747423535,2.8064188529054305e-09,3.3298414364045846e-09,-15.719144394584827
2S->4S,1.93069772888325,2,4,0.4559465485182891,2.96260611185688e-09,3.506185380713168e-09,-15.503437777318052
2S->4S,2.023589647725157,2,4,0.4612323968167313,3.1206134456516632e-09,3.6811099840152123e-09,-15.226291547860281
2S->4S,2.120950887920191,2,4,0.4665795246496385,3.2802101843164002e-09,3.854015788610153e-09,-14.888512029180879
2S->4S,2.2229964825261948,2,4,0.47198864243871264,3.4411657520908073e-09,4.0243382029730315e-09,-14.49113920026399
2S->4S,2.329951810515372,2,4,0.47746046884166793,3.603247815586292e-09,4.19155047181968e-09,-14.035442497677654
2S->4S,2.442053094548651,2,4,0.48299573084771175,3.766220575804585e-09,4.355165916720223e-09,-13.522913987147444
2S->4S,2.5595479226995357,2,4,0.48859516387413326,3.929843298485412e-09,4.514739490900826e-09,-12.955258959996153
2S->4S,2.6826957952797255,2,4,0.49425951186401074,4.093869157860174e-09,4.669868699739116e-09,-12.334384089024164
2S->4S,2.8117686979742302,2,4,0.49998952738505253,4.258044447645813e-09,4.820193943923318e-09,-11.662383356715168
2S->4S,2.9470517025518106,2,4,0.5057859717295834,4.4221081910675954e-09,4.965398345565413e-09,-10.94152204289972
2S->4S,3.088843596477481,2,4,0.5146563339680064,4.5857921598804735e-09,5.135207968321715e-09,-10.698998206703614
2S->4S,3.237457542817644,2,4,0.5255578239770619,4.748821291749139e-09,5.3201321841872885e-09,-10.738659729850752
2S->4S,3.393221771895328,2,4,0.5366902301850909,4.910914476848593e-09,5.502131658418992e-09,-10.745238723354767
2S->4S,3.5564803062231287,2,4,0.5480584438767621,5.071785668943511e-09,5.680916404249827e-09,-10.722402724508196
2S->4S,3.72759372031494,2,4,0.5596674599443122,5.231145264118876e-09,5.8562254462545654e-09,-10.673772515630676
2S->4S,3.906939937054617,2,4,0.5715223790821687,5.3887016821903725e-09,6.027826288933697e-09,-10.602903536166497
2S->4S,4.094915062380425,2,4,0.5836284100280604,5.544163081815543e-09,6.195514178697251e-09,-10.513269409039893
2S->4S,4.2919342601287775,2,4,0.5959908718515992,5.697239140405079e-09,6.3591111923484726e-09,-10.4082478183395
2S->4S,4.498432668969445,2,4,0.6086151962913375,5.847642833804328e-09,6.518465183198176e-09,-10.291108881319822
2S->4S,4.714866363457394,2,4,0.621506930141332,5.995092157865041e-09,6.673448613720651e-09,-10.165006057900927
2S->4S,4.941713361323834,2,4,0.6346717376882564,6.1393117437636816e-09,6.8239573012811415e-09,-10.032969540839943
2S->4S,5.17947467923121,2,4,0.6485244557964142,6.280034330429892e-09,6.974308100622698e-09,-9.954733289325413
2S->4S,5.428675439323859,2,4,0.6628185679675658,6.417002069851757e-09,7.1217156727178955e-09,-9.89527854314346
2S->4S,5.689866029018296,2,4,0.6774277363265532,6.5499676534553795e-09,7.26469496560988e-09,-9.838366449492042
2S->4S,5.963623316594643,2,4,0.6923589050193508,6.67869525941486e-09,7.403210166425739e-09,-9.786496543035117
2S->4S,6.250551925273971,2,4,0.7076191712476902,6.802961330955401e-09,7.537241963105468e-09,-9.742033435364606
2S->4S,6.551285568595508,2,4,0.7232157886425584,6.9225552039444635e-09,7.666786252064526e-09,-9.707210083229523
2S->4S,6.866488450043,2,4,0.739156170712051,7.037279607982206e-09,7.791852871167277e-09,-9.684131305626542
2S->4S,7.196856730011519,2,4,0.7554478943652199,7.146951068647517e-09,7.91246436677328e-09,-9.674777195084438
2S->4S,7.543120063354617,2,4,0.7720987035135901,7.2514002395542144e-09,8.028654801996555e-09,-9.681006116355306
2S->4S,7.906043210907698,2,4,0.789116512752057,7.350472191606355e-09,8.140468611848412e-09,-9.704557045920193
2S->4S,8.286427728546842,2,4,0.8065094111209148,7.444026683625496e-09,8.247959509615095e-09,-9.747051074297964
2S->4S,8.685113737513525,2,4,0.8242856659508033,7.531938433765151e-09,8.351189447649004e-09,-9.809991966048436
2S->4S,9.102981779915218,2,4,0.8424537267924007,7.61409740529702e-09,8.450227634719695e-09,-9.894765745566914
2S->4S,9.54095476349994,2,4,0.8610222294327322,7.690409113940979e-09,8.545149611171141e-09,-10.002639346568653
2S->4S,10.0,2,4,0.88,7.760794957398415e-09,8.63603638235574e-09,-10.134758426279078
2S->4P,1.0,2,4,0.903,2.7660773399032846e-09,2.8209061636383835e-09,-1.9436599643704922
2S->4P,1.0481131341546857,2,4,0.9214789568884317,3.072262789137899e-09,3.161119528084575e-09,-2.810926260688318
2S->4P,1.0985411419875581,2,4,0.9403360664321067,3.395248019186427e-09,3.523372430287173e-09,-3.6364140787212507
2S->4P,1.1513953993264474,2,4,0.9595790671322578,3.734346907418804e-09,3.907047693370289e-09,-4.420237465862886
2S->4P,1.2067926406393286,2,4,0.9792158558505064,4.088784325397912e-09,4.3113536813787945e-09,-5.162400777792464
2S->4P,1.264855216855296,2,4,0.9992544910495433,4.457714405257602e-09,4.735337369628966e-09,-5.862791659828803
2S->4P,1.3257113655901092,2,4,1.0197031961001264,4.840239518436704e-09,5.1778994697765115e-09,-6.521176266760964
2S->4P,1.3894954943731377,2,4,1.0405703626557523,5.235429456989402e-09,5.637811136791974e-09,-7.137196866646633
2S->4P,1.4563484775012439,2,4,1.0618645540963896,5.642340332626959e-09,6.113731789614501e-09,-7.710371884293354
2S->4P,1.5264179671752334,2,4,1.0835945090426808,6.060032746608434e-09,6.604227595978427e-09,-8.240098353081816
2S->4P,1.599858719606058,2,4,1.105769144942062,6.487588832605794e-09,7.107790202063969e-09,-8.725656664402948
2S->4P,1.676832936811008,2,4,1.1283975617282662,6.924127832370114e-09,7.622855326469088e-09,-9.166217436565526
2S->4P,1.7575106248547918,2,4,1.1514890455557172,7.368819927775651e-09,8.147820882892413e-09,-9.560850272891896
2S->4P,1.842069969326716,2,4,1.1750530726103412,7.820898119797122e-09,8.681064344418716e-09,-9.908534143910796
2S->4P,1.93069772888325,2,4,1.1990993129983654,8.279668012349716e-09,9.220959112248722e-09,-10.208169111699416
2S->4P,2.023589647725157,2,4,1.2236376347146942,8.744515424021938e-09,9.765889701270924e-09,-10.458589114682148
2S->4P,2.120950887920191,2,4,1.2486781076924964,9.214911811232213e-09,1.0314265602530358e-08,-10.65857554636217
2S->4P,2.2229964825261948,2,4,1.2742310079356618,9.690417540403735e-09,1.0864533727237248e-08,-10.806871388231032
2S->4P,2.329951810515372,2,4,1.3003068217358236,1.0170683093131096e-08,1.1415189377624749e-08,-10.902195691409611
2S->4P,2.442053094548651,2,4,1.3269162499756795,1.0655448326384622e-08,1.1964785726146277e-08,-10.943258239053966
2S->4P,2.5595479226995357,2,4,1.3540702125203752,1.1144539939536484e-08,1.2511941815889626e-08,-10.928774258018048
2S->4P,2.6826957952797255,2,4,1.3817798526987513,1.1637867321872912e-08,1.3055349121583343e-08,-10.857479080103827
2S->4P,2.8117686979742302,2,4,1.410056541876297,1.2135416969121394e-08,1.3593776732261964e-08,-10.728142677814178
2S->4P,2.9470517025518106,2,4,1.4389118841216828,1.2637245666421549e-08,1.412607523375943e-08,-10.539584015380143
2S->4P,3.088843596477481,2,4,1.4747519648412044,1.314347263920291e-08,1.4714980738236566e-08,-10.679647680068827
2S->4P,3.237457542817644,2,4,1.5154974046718865,1.365427087361789e-08,1.5341121661237237e-08,-10.995615737026265
2S->4P,3.393221771895328,2,4,1.5573685869369407,1.4169857805347327e-08,1.596609463723201e-08,-11.250320586826302
2S->4P,3.5564803062231287,2,4,1.6003966144059978,1.4690485570357747e-08,1.6588959593019804e-08,-11.444201862188418
2S->4P,3.72759372031494,2,4,1.6446134491769402,1.521643100392167e-08,1.720883885455983e-08,-11.577816885130698
2S->4P,3.906939937054617,2,4,1.690051936418003,1.574798556510896e-08,1.782491791198799e-08,-11.651848031693913
2S->4P,4.094915062380425,2,4,1.7367458287658337,1.6285445353090173e-08,1.8436445556847887e-08,-11.667109026657052
2S->4P,4.2919342601287775,2,4,1.7847298113976426,1.6829101368993896e-08,1.9042733462875393e-08,-11.624550110923227
2S->4P,4.498432668969445,2,4,1.8340395277960588,1.7379230162795223e-08,1.9643155280048322e-08,-11.52526203136307
2S->4P,4.714866363457394,2,4,1.8847116062258396,1.793608498893778e-08,2.023714530901674e-08,-11.37047881478479
2S->4P,4.941713361323834,2,4,1.9367836869420916,1.8499887577387083e-08,2.0824196819683353e-08,-11.16157930326176
2S->4P,5.17947467923121,2,4,1.9935479112483514,1.907082060898029e-08,2.1438848176241304e-08,-11.045498096699424
2S->4P,5.428675439323859,2,4,2.053090498665898,1.9649020965772133e-08,2.205962157441041e-08,-10.927660751146428
2S->4P,5.689866029018296,2,4,2.1144114831294205,2.0234573809114857e-08,2.26748236498446e-08,-10.761935256534915
2S->4P,5.963623316594643,2,4,2.1775639811760117,2.0827507520958847e-08,2.3284114187906906e-08,-10.55056957341306
2S->4P,6.250551925273971,2,4,2.2426026958087997,2.1427789527732946e-08,2.3887197849119475e-08,-10.295926449477566
2S->4P,6.551285568595508,2,4,2.30958396388096,2.2035323011422195e-08,2.4483821924721243e-08,-10.000476726334973
2S->4P,6.866488450043,2,4,2.3785658048949694,2.2649944499191558e-08,2.5073774028399666e-08,-9.666791789950613
2S->4P,7.196856730011519,2,4,2.4496079712593883,2.327142231102331e-08,2.5656879752693164e-08,-9.297535260184764
2S->4P,7.543120063354617,2,4,2.5227720000466856,2.389945583413411e-08,2.6233000315044264e-08,-8.89545401930979
2S->4P,7.906043210907698,2,4,2.5981212662969533,2.4533675583157467e-08,2.680203021516491e-08,-8.463368684376682
2S->4P,8.286427728546842,2,4,2.6757210379136787,2.5173643996000132e-08,2.7363894922273387e-08,-8.004163634214434
2S->4P,8.685113737513525,2,4,2.7556385321991206,2.58188569068189e-08,2.7918548607892188e-08,-7.520776708570498
2S->4P,9.102981779915218,2,4,2.837942974078262,2.6468745629825167e-08,2.846597193726255e-08,-7.016188703618342
2S->4P,9.54095476349994,2,4,2.9227056560617877,2.7122679580929203e-08,2.9006169930035773e-08,-6.493412793380293
2S->4P,10.0,2,4,3.01,2.7779969359100807e-08,2.953916989873952e-08,-5.955484008756051
2S->4D,1.0,2,4,0.754,2.320654800531356e-09,2.3554410270025925e-09,-1.476845570423957
2S->4D,1.0481131341546857,2,4,0.7668701544115571,2.5704013771785362e-09,2.6307363857784906e-09,-2.2934646331772224
2S->4D,1.0985411419875581,2,4,0.779959991680644,2.83256774665517e-09,2.922454672872009e-09,-3.0757338018352898
2S->4D,1.1513953993264474,2,4,0.7932732616113692,3.106395764809278e-09,3.2299125451470948e-09,-3.8241524688771844
2S->4D,1.2067926406393286,2,4,0.8068137780138863,3.391045566071798e-09,3.5522908776901454e-09,-4.539192233131429
