Te_eV,ne_cm3,tau_QSS_s,tau_QSS_And_s,tau_relax_s,tau_relax_And_s,pct_d_tau_QSS,pct_d_tau_relax,pct_d_M
1.3894954943731377,2682695795279.7275,0.4585509895840826,0.3971055149886831,2.2038552204235574e-08,2.1816925149765694e-08,-13.399921926050606,-1.0056334572980052,-12.52019574609452
1.3894954943731377,7196856730011.528,0.13947734036968604,0.11773370647462136,1.3108062997597829e-08,1.2793666618367233e-08,-15.58936658630926,-2.398496095786329,-13.515027907222088
1.3894954943731377,19306977288832.457,0.040735962056933805,0.03378441975640903,8.139962193368008e-09,7.914781268114206e-09,-17.064878180142383,-2.7663632816042782,-14.705317399521856
1.3894954943731377,51794746792312.02,0.011326187804630378,0.009316105871118044,5.609786989437606e-09,5.320048613723058e-09,-17.747206458033226,-5.164873038139984,-13.267587467830877
1.3894954943731377,138949549437313.6,0.003027574013459447,0.002488838394145041,3.1698411748882614e-09,2.9326615158983842e-09,-17.79430054952882,-7.482383056565533,-11.145896137022227
1.3894954943731377,372759372031493.8,0.0007595279532739501,0.0006241839866743289,1.982641720602206e-09,1.953018408960158e-09,-17.819484591214874,-1.4941333743874963,-16.57297354570212
1.3894954943731377,1000000000000000.0,0.00017458836581394315,0.00014383462543435455,1.6857292017766846e-09,1.6488688269114272e-09,-17.614999851915968,-2.186613058990028,-15.773287558512427
1.4563484775012439,1000000000000.0,0.9250579487606483,0.8325578678054567,3.535630489334686e-08,3.528119095388641e-08,-9.999382317520656,-0.21244850016718386,-9.807770278209372
1.4563484775012439,2682695795279.7275,0.2924028562294935,0.25422722036357853,2.17865461566225e-08,2.1592275214210673e-08,-13.055835486077704,-0.8917014244259835,-12.273577729090057
1.4563484775012439,7196856730011.528,0.08950475588026725,0.07584123635724452,1.2888398065198747e-08,1.26249488270105e-08,-15.26569106707667,-2.044080551015981,-13.497510503126431
1.4563484775012439,19306977288832.457,0.026326671615300685,0.02190469435390827,8.049349956988751e-09,7.835673395334316e-09,-16.79656785334924,-2.6545815848013077,-14.527634169930204
1.4563484775012439,51794746792312.02,0.007381037116153738,0.006086150362901769,5.513302016752415e-09,5.2327491860910894e-09,-17.543425576577178,-5.08865340242296,-13.122532363767103
1.4563484775012439,138949549437313.6,0.0019908718060087233,0.0016391002598224848,3.0916652246164075e-09,2.865824746076165e-09,-17.669221349387932,-7.304816729251884,-11.181168486245118
1.4563484775012439,372759372031493.8,0.0005038389087568066,0.0004143860929113811,1.966122534301422e-09,1.937021817293818e-09,-17.754249282999034,-1.4801069872251715,-16.518635778120093
1.4563484775012439,1000000000000000.0,0.00011709124281447092,9.653281620345641e-05,1.6584538492485585e-09,1.6202742686288741e-09,-17.557612436985558,-2.3021189668306685,-15.614968624524728
1.5264179671752334,1000000000000.0,0.598510866852296,0.5404184990261836,3.502530657621024e-08,3.495823763065294e-08,-9.706150889395438,-0.19148710493472887,-9.532918093333432
1.5264179671752334,2682695795279.7275,0.19016717688636048,0.16599221955150625,2.154215688792883e-08,2.1377445274880644e-08,-12.712476322504706,-0.7646013066615609,-12.039932497036654
1.5264179671752334,7196856730011.528,0.058567495024095834,0.04981802413234544,1.2677560703080697e-08,1.246423960306226e-08,-14.939124318277031,-1.682666760701057,-13.483337190717426
1.5264179671752334,19306977288832.457,0.017345262478215495,0.014480055334285862,7.961612826235748e-09,7.759065083272488e-09,-16.5186727357291,-2.5440541682183793,-14.339421210515235
1.5264179671752334,51794746792312.02,0.004902404246064509,0.004053043022325504,5.4192239582559175e-09,5.1484960523344775e-09,-17.325401601078582,-4.995695103336695,-12.978050322196422
1.5264179671752334,138949549437313.6,0.001333869496536718,0.0011001082948130375,3.0168279085385557e-09,2.802570525481435e-09,-17.5250429169137,-7.102075078618364,-11.219806951679667
1.5264179671752334,372759372031493.8,0.000340454100702976,0.0002803179107653294,1.9496933459655125e-09,1.920910202172537e-09,-17.663523456899554,-1.476290815298531,-16.429784034272366
1.5264179671752334,1000000000000000.0,7.99842269190326e-05,6.600977455136261e-05,1.6310496978165184e-09,1.5917141103524596e-09,-17.47151020390084,-2.411673140108317,-15.432006622486771
1.599858719606058,1000000000000.0,0.3946455114432718,0.35748634194767864,3.4715570011650005e-08,3.465485910278265e-08,-9.415834823433588,-0.1748809218658387,-9.257142878371882
1.599858719606058,2682695795279.7275,0.12602323563776568,0.1104335833937405,2.1305349317381558e-08,2.117201180801515e-08,-12.370458642115201,-0.6258405219276342,-11.818583605508726
1.599858719606058,7196856730011.528,0.03904266414832544,0.033338623824593155,1.2475477056666116e-08,1.2311157699540303e-08,-14.609762033815855,-1.3171388667498785,-13.470042329961574
1.599858719606058,19306977288832.457,0.011639728279252158,0.009750378024785247,7.876531213649064e-09,7.684858480413617e-09,-16.231910308719854,-2.4334663068852014,-14.142599392980582
1.599858719606058,51794746792312.02,0.0033156506827325513,0.0027488791612967096,5.32755184877883e-09,5.0672253269750685e-09,-17.09382488292597,-4.886419300892076,-12.834555793511825
1.599858719606058,138949549437313.6,0.0009097428771170898,0.000751792647708368,2.945237657826588e-09,2.7427433637739206e-09,-17.3620737662992,-6.875312541063194,-11.260989444780833
1.599858719606058,372759372031493.8,0.00023413092028976067,0.00019304686960218008,1.933305510747976e-09,1.90470124853208e-09,-17.547469012950067,-1.479552096493486,-16.30922032773737
1.599858719606058,1000000000000000.0,5.5598725332184206e-05,4.594839144235443e-05,1.603600651722455e-09,1.5632908756504272e-09,-17.357113552823712,-2.5137041462742316,-15.226149764497599
1.676832936811008,1000000000000.0,0.2649705741323091,0.240783109643893,3.442623590128108e-08,3.437050564875635e-08,-9.128358712140795,-0.16188308441427157,-8.981014370801665
1.676832936811008,2682695795279.7275,0.08502594148157137,0.07479664492252962,2.1076104946125922e-08,2.0975572846573288e-08,-12.030794814849378,-0.4769956299307321,-11.609174439666903
1.676832936811008,7196856730011.528,0.02649225229809937,0.022709697986848135,1.2282060578322657e-08,1.2165339703808458e-08,-14.27796424663601,-0.9503362548154648,-13.455500491255812
1.676832936811008,19306977288832.457,0.00794890436058535,0.006682089084222205,7.793922152825875e-09,7.612967094281144e-09,-15.936979725717283,-2.321745778268025,-13.938858813490217
1.676832936811008,51794746792312.02,0.0022815156449370374,0.0018971021511169602,5.238280299429457e-09,4.988867202696906e-09,-16.849040447000128,-4.761354537666051,-12.691996878635425
1.676832936811008,138949549437313.6,0.000631088298804562,0.0005226651489603692,2.876806645237857e-09,2.6861940211272043e-09,-17.180345452383317,-6.625840649603088,-11.303453628078486
1.676832936811008,372759372031493.8,0.00016372951716145972,0.00013523038763192847,1.9169304728827056e-09,1.8884189751985983e-09,-17.4062258434606,-1.4873516847604407,-16.15921856832019
1.676832936811008,1000000000000000.0,3.9294731630912585e-05,3.253013222855579e-05,1.5761856289009682e-09,1.5350987789870203e-09,-17.215028889611204,-2.60672659111838,-14.999292853792356
1.7575106248547918,1000000000000.0,0.18100070676675875,0.16499320702942813,3.415648440819036e-08,3.410463286832633e-08,-8.84388797329848,-0.15180584525142926,-8.705297278161794
1.7575106248547918,2682695795279.7275,0.058354555539471824,0.051531036894410194,2.0854417490505212e-08,2.07877480221041e-08,-11.693206437749504,-0.3196899094950356,-11.409993124948992
1.7575106248547918,7196856730011.528,0.0182825733176792,0.015733161764153864,1.2097211089350235e-08,1.2026439864912983e-08,-13.944489701895858,-0.585020992975438,-13.438084323265254
1.7575106248547918,19306977288832.457,0.005519728027689274,0.004656769306338122,7.713633689775718e-09,7.543313285984413e-09,-15.634080465961164,-2.208043713782537,-13.72918311694603
1.7575106248547918,51794746792312.02,0.0015959512289349415,0.001331159316846721,5.1514001237177855e-09,4.913347124003223e-09,-16.59147894293296,-4.621132002900197,-12.550313493337683
1.7575106248547918,138949549437313.6,0.00044491516104447213,0.00036936792325869714,2.8114515682706627e-09,2.6327796518255586e-09,-16.980144620925508,-6.355148296401425,-11.346054941871175
1.7575106248547918,372759372031493.8,0.00011633614740749477,9.627980510543602e-05,1.900553933152893e-09,1.872091508465701e-09,-17.239991824558786,-1.4975857401728576,-15.981746440103494
1.7575106248547918,1000000000000000.0,2.8213604302938286e-05,2.3404391296062882e-05,1.5488781165324699e-09,1.507223231487214e-09,-17.045723599287,-2.689358484740556,-14.753129658789877
1.842069969326716,1000000000000.0,0.12569288776835413,0.11493000956137045,3.3905540008323784e-08,3.385670570814474e-08,-8.56283788054829,-0.14403044507491636,-8.430950571104978
1.842069969326716,2682695795279.7275,0.040707981935433804,0.0360841869644989,2.064028914773042e-08,2.0608178441307777e-08,-11.358448026897083,-0.15557294858038473,-11.220330877903928
1.842069969326716,7196856730011.528,0.012821908642177597,0.011076925472943169,1.1920813974900165e-08,1.1894129810637305e-08,-13.609387010404339,-0.22384515284816775,-13.41557196512696
1.842069969326716,19306977288832.457,0.0038943575458372996,0.0032975880988073535,7.635540074671603e-09,7.47582630040749e-09,-15.32395112687679,-2.0917154870800925,-13.514929513498497
1.842069969326716,51794746792312.02,0.0011340173460981215,0.0009489282265601459,5.066898897458505e-09,4.840586828502369e-09,-16.32154218582479,-4.466480850242571,-12.40932129486232
1.842069969326716,138949549437313.6,0.0003185266618670547,0.0002651363235531621,2.7490942527405596e-09,2.5823637217627465e-09,-16.761654425078063,-6.064925959217304,-11.387363639290582
1.842069969326716,372759372031493.8,8.392483497566483e-05,6.961644965012657e-05,1.884171762101452e-09,1.8557494210084806e-09,-17.04904791256029,-1.508479304523247,-15.77858530186218
1.842069969326716,1000000000000000.0,2.056368989930332e-05,1.709875014914714e-05,1.5217458771828628e-09,1.4797405948622285e-09,-16.849795766826702,-2.7603348857692778,-14.489417322145293
1.93069772888325,1000000000000.0,0.08866662199295731,0.08132018386715943,3.3672674812145455e-08,3.362620209840476e-08,-8.285460707391557,-0.1380131337945678,-8.15870766171808
1.93069772888325,2682695795279.7275,0.028842793448405016,0.02566241385183412,2.0433727426824473e-08,2.0436526428907737e-08,-11.026600465242975,0.013697951552327225,-11.038786329191975
1.93069772888325,7196856730011.528,0.00913145608726922,0.007919422726733315,1.1752739562071573e-08,1.1768098175240868e-08,-13.273166392659785,0.13068113258343228,-13.38635408611185
1.93069772888325,19306977288832.457,0.0027895791758500883,0.0023709476099326443,7.559537670405846e-09,7.410440723964695e-09,-15.006979172400492,-1.9723024468128125,-13.296932449643029
1.93069772888325,51794746792312.02,0.0008179051615768421,0.0006867159287468549,4.984761453691291e-09,4.7705052649707734e-09,-16.039663153252036,-4.298223510010846,-12.268779194991652
1.93069772888325,138949549437313.6,0.00023140807590658538,0.00019316759423530157,2.689662070196219e-09,2.5348157180859323e-09,-16.525128399892452,-5.757093198663066,-11.425830936993798
1.93069772888325,372759372031493.8,6.142411223164451e-05,5.108417190098356e-05,1.8677870858399837e-09,1.8394244756189468e-09,-16.8336829870111,-1.5185140981035072,-15.55131784279128
1.93069772888325,1000000000000000.0,1.5203406595417237e-05,1.2675423876700209e-05,1.4948507903411573e-09,1.452718151763593e-09,-16.627738677192504,-2.8185179985721898,-14.209724316014682
2.023589647725157,1000000000000.0,0.06349144150622857,0.058404588630788075,3.345721047836328e-08,3.341261616212075e-08,-8.011871765333078,-0.13328761006949907,-7.8890993472395365
